time	state	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	N_full_medical_exempt	pct_full_medical_exempt	N_partial_medical_exempt_utd	pct_partial_medical_exempt_utd	N_full_religious_exempt	pct_full_religious_exempt	N_partial_religious_exempt_utd	pct_partial_religious_exempt_utd
2021-01-29	Alabama	01045	Dale	9th grade	NA	NA	NA	NA	NA	3.00	1.00	3.00	NA	NA	NA	NA	NA	0.59	0.20	0.59	1.00	0.20	1.00	0.20	3.00	0.59	0.00	0.00
2021-01-29	Alabama	01047	Dallas	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01049	Dekalb	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	0.64	0.00	0.64	0.00	0.00	1.00	0.11	6.00	0.64	1.00	0.11
2021-01-29	Alabama	01051	Elmore	9th grade	NA	NA	NA	NA	NA	9.00	0.00	9.00	NA	NA	NA	NA	NA	0.79	0.00	0.79	0.00	0.00	0.00	0.00	9.00	0.79	0.00	0.00
2021-01-29	Alabama	01053	Escambia	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.26	0.00	1.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01055	Etowah	9th grade	NA	NA	NA	NA	NA	11.00	0.00	11.00	NA	NA	NA	NA	NA	1.09	0.00	1.09	0.00	0.00	0.00	0.00	11.00	1.09	0.00	0.00
2021-01-29	Alabama	01057	Fayette	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.58	0.00	0.58	0.00	0.00	0.00	0.00	1.00	0.58	0.00	0.00
2021-01-29	Alabama	01059	Franklin	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.21	0.00	0.21	0.00	0.00	0.00	0.00	1.00	0.21	0.00	0.00
2021-01-29	Alabama	01061	Geneva	9th grade	NA	NA	NA	NA	NA	2.00	1.00	2.00	NA	NA	NA	NA	NA	0.62	0.31	0.62	1.00	0.31	0.00	0.00	2.00	0.62	0.00	0.00
2021-01-29	Alabama	01063	Greene	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01065	Hale	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01067	Henry	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.96	0.00	0.96	0.00	0.00	0.00	0.00	2.00	0.96	0.00	0.00
2021-01-29	Alabama	01069	Houston	9th grade	NA	NA	NA	NA	NA	10.00	2.00	10.00	NA	NA	NA	NA	NA	0.76	0.15	0.76	2.00	0.15	1.00	0.08	10.00	0.76	0.00	0.00
2021-01-29	Alabama	01071	Jackson	9th grade	NA	NA	NA	NA	NA	7.00	0.00	7.00	NA	NA	NA	NA	NA	1.17	0.00	1.17	0.00	0.00	1.00	0.17	7.00	1.17	0.00	0.00
2021-01-29	Alabama	01073	Jefferson	9th grade	NA	NA	NA	NA	NA	41.00	3.00	41.00	NA	NA	NA	NA	NA	0.55	0.04	0.55	3.00	0.04	4.00	0.05	41.00	0.55	0.00	0.00
2021-01-29	Alabama	01075	Lamar	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01077	Lauderdale	9th grade	NA	NA	NA	NA	NA	14.00	3.00	14.00	NA	NA	NA	NA	NA	1.36	0.29	1.36	3.00	0.29	0.00	0.00	14.00	1.36	0.00	0.00
2021-01-29	Alabama	01079	Lawrence	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.79	0.00	0.79	0.00	0.00	0.00	0.00	2.00	0.79	0.00	0.00
2021-01-29	Alabama	01081	Lee	9th grade	NA	NA	NA	NA	NA	12.00	2.00	12.00	NA	NA	NA	NA	NA	0.62	0.10	0.62	2.00	0.10	2.00	0.10	12.00	0.62	0.00	0.00
2021-01-29	Alabama	01083	Limestone	9th grade	NA	NA	NA	NA	NA	7.00	0.00	7.00	NA	NA	NA	NA	NA	0.67	0.00	0.67	0.00	0.00	0.00	0.00	7.00	0.67	1.00	0.10
2021-01-29	Alabama	01085	Lowndes	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01087	Macon	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	1.47	0.00	1.47	0.00	0.00	0.00	0.00	2.00	1.47	0.00	0.00
2021-01-29	Alabama	01089	Madison	9th grade	NA	NA	NA	NA	NA	39.00	4.00	39.00	NA	NA	NA	NA	NA	0.87	0.09	0.87	4.00	0.09	1.00	0.02	39.00	0.87	2.00	0.04
2021-01-29	Alabama	01091	Marengo	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.35	0.00	1.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01093	Marion	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.27	0.00	1.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01095	Marshall	9th grade	NA	NA	NA	NA	NA	3.00	2.00	3.00	NA	NA	NA	NA	NA	0.22	0.15	0.22	2.00	0.15	1.00	0.07	3.00	0.22	0.00	0.00
2021-01-29	Alabama	01097	Mobile	9th grade	NA	NA	NA	NA	NA	28.00	1.00	28.00	NA	NA	NA	NA	NA	0.52	0.02	0.52	1.00	0.02	2.00	0.04	28.00	0.52	1.00	0.02
2021-01-29	Alabama	01099	Monroe	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.32	0.00	0.32	0.00	0.00	0.00	0.00	1.00	0.32	0.00	0.00
2021-01-29	Alabama	01101	Montgomery	9th grade	NA	NA	NA	NA	NA	8.00	0.00	8.00	NA	NA	NA	NA	NA	0.30	0.00	0.30	0.00	0.00	1.00	0.04	8.00	0.30	0.00	0.00
2021-01-29	Alabama	01103	Morgan	9th grade	NA	NA	NA	NA	NA	11.00	0.00	11.00	NA	NA	NA	NA	NA	0.71	0.00	0.71	0.00	0.00	1.00	0.06	11.00	0.71	0.00	0.00
2021-01-29	Alabama	01105	Perry	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01107	Pickens	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.55	0.00	0.55	0.00	0.00	0.00	0.00	1.00	0.55	0.00	0.00
2021-01-29	Alabama	01109	Pike	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.30	0.00	0.30	0.00	0.00	0.00	0.00	1.00	0.30	0.00	0.00
2021-01-29	Alabama	01111	Randolph	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01113	Russell	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	1.00	0.16	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01117	Shelby	9th grade	NA	NA	NA	NA	NA	33.00	4.00	33.00	NA	NA	NA	NA	NA	1.04	0.13	1.04	4.00	0.13	0.00	0.00	33.00	1.04	0.00	0.00
2021-01-29	Alabama	01115	St. Clair	9th grade	NA	NA	NA	NA	NA	13.00	1.00	13.00	NA	NA	NA	NA	NA	1.25	0.10	1.25	1.00	0.10	2.00	0.19	13.00	1.25	0.00	0.00
2021-01-29	Alabama	01119	Sumter	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	1.04	0.00	1.04	0.00	0.00	0.00	0.00	1.00	1.04	0.00	0.00
2021-01-29	Alabama	01121	Talladega	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.22	0.00	0.22	0.00	0.00	0.00	0.00	2.00	0.22	0.00	0.00
2021-01-29	Alabama	01123	Tallapoosa	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.24	0.00	0.24	0.00	0.00	0.00	0.00	1.00	0.24	0.00	0.00
2021-01-29	Alabama	01125	Tuscaloosa	9th grade	NA	NA	NA	NA	NA	17.00	2.00	17.00	NA	NA	NA	NA	NA	0.70	0.08	0.70	2.00	0.08	1.00	0.04	17.00	0.70	0.00	0.00
2021-01-29	Alabama	01127	Walker	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.40	0.00	0.40	0.00	0.00	2.00	0.27	3.00	0.40	0.00	0.00
2021-01-29	Alabama	01129	Washington	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01131	Wilcox	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-29	Alabama	01133	Winston	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	1.78	0.00	1.78	0.00	0.00	0.00	0.00	5.00	1.78	0.00	0.00
2021-01-29	Alabama	01	Total	9th grade	NA	NA	NA	NA	NA	400.00	35.00	400.00	NA	NA	NA	NA	NA	0.67	0.06	0.67	35.00	0.06	34.00	0.06	400.00	0.67	5.00	0.01
2022-03-16	Alabama	01001	Autauga	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.60	0.00	0.60	0.00	0.00	1.00	0.12	5.00	0.60	0.00	0.00
2022-03-16	Alabama	01003	Baldwin	9th grade	NA	NA	NA	NA	NA	66.00	2.00	66.00	NA	NA	NA	NA	NA	2.15	0.07	2.15	2.00	0.07	13.00	0.42	66.00	2.15	0.00	0.00
2022-03-16	Alabama	01005	Barbour	9th grade	NA	NA	NA	NA	NA	12.00	0.00	12.00	NA	NA	NA	NA	NA	1.76	0.00	1.76	0.00	0.00	0.00	0.00	12.00	1.76	0.00	0.00
2022-03-16	Alabama	01007	Bibb	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.36	0.00	0.36	0.00	0.00	1.00	0.36	1.00	0.36	0.00	0.00
2022-03-16	Alabama	01009	Blount	9th grade	NA	NA	NA	NA	NA	5.00	2.00	5.00	NA	NA	NA	NA	NA	0.66	0.27	0.66	2.00	0.27	0.00	0.00	5.00	0.66	0.00	0.00
2022-03-16	Alabama	01011	Bullock	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01013	Butler	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.55	0.00	0.55	0.00	0.00	1.00	0.28	2.00	0.55	0.00	0.00
2022-03-16	Alabama	01015	Calhoun	9th grade	NA	NA	NA	NA	NA	13.00	2.00	13.00	NA	NA	NA	NA	NA	0.88	0.14	0.88	2.00	0.14	3.00	0.20	13.00	0.88	0.00	0.00
2022-03-16	Alabama	01017	Chambers	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.27	0.00	1.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01019	Cherokee	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.61	0.00	0.61	0.00	0.00	0.00	0.00	2.00	0.61	0.00	0.00
2022-03-16	Alabama	01021	Chilton	9th grade	NA	NA	NA	NA	NA	4.00	0.00	4.00	NA	NA	NA	NA	NA	0.63	0.00	0.63	0.00	0.00	0.00	0.00	4.00	0.63	0.00	0.00
2022-03-16	Alabama	01023	Choctaw	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01025	Clarke	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.86	0.00	0.86	0.00	0.00	0.00	0.00	3.00	0.86	0.00	0.00
2022-03-16	Alabama	01027	Clay	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01029	Cleburne	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01031	Coffee	9th grade	NA	NA	NA	NA	NA	10.00	0.00	10.00	NA	NA	NA	NA	NA	1.08	0.00	1.08	0.00	0.00	2.00	0.22	10.00	1.08	0.00	0.00
2022-03-16	Alabama	01033	Colbert	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.72	0.00	0.72	0.00	0.00	0.00	0.00	5.00	0.72	0.00	0.00
2022-03-16	Alabama	01035	Conecuh	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.79	0.00	0.79	0.00	0.00	0.00	0.00	1.00	0.79	0.00	0.00
2022-03-16	Alabama	01037	Coosa	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	1.43	0.00	1.43	0.00	0.00	0.00	0.00	1.00	1.43	0.00	0.00
2022-03-16	Alabama	01039	Covington	9th grade	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	0.22	0.22	0.22	1.00	0.22	1.00	0.22	1.00	0.22	0.00	0.00
2022-03-16	Alabama	01041	Crenshaw	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.48	0.00	0.48	0.00	0.00	0.00	0.00	1.00	0.48	0.00	0.00
2022-03-16	Alabama	01043	Cullman	9th grade	NA	NA	NA	NA	NA	25.00	1.00	25.00	NA	NA	NA	NA	NA	2.33	0.09	2.33	1.00	0.09	2.00	0.19	25.00	2.33	0.00	0.00
2022-03-16	Alabama	01045	Dale	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	1.15	0.00	1.15	0.00	0.00	0.00	0.00	6.00	1.15	0.00	0.00
2022-03-16	Alabama	01047	Dallas	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	1.00	0.18	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01049	Dekalb	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	0.56	0.00	0.56	0.00	0.00	0.00	0.00	6.00	0.56	0.00	0.00
2022-03-16	Alabama	01051	Elmore	9th grade	NA	NA	NA	NA	NA	9.00	0.00	9.00	NA	NA	NA	NA	NA	0.71	0.00	0.71	0.00	0.00	0.00	0.00	9.00	0.71	0.00	0.00
2022-03-16	Alabama	01053	Escambia	9th grade	NA	NA	NA	NA	NA	3.00	1.00	3.00	NA	NA	NA	NA	NA	0.67	0.22	0.67	1.00	0.22	1.00	0.22	3.00	0.67	0.00	0.00
2022-03-16	Alabama	01055	Etowah	9th grade	NA	NA	NA	NA	NA	11.00	0.00	11.00	NA	NA	NA	NA	NA	0.88	0.00	0.88	0.00	0.00	0.00	0.00	11.00	0.88	0.00	0.00
2022-03-16	Alabama	01057	Fayette	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.56	0.00	0.56	0.00	0.00	0.00	0.00	1.00	0.56	0.00	0.00
2022-03-16	Alabama	01059	Franklin	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.21	0.00	0.21	0.00	0.00	0.00	0.00	1.00	0.21	0.00	0.00
2022-03-16	Alabama	01061	Geneva	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.62	0.00	0.62	0.00	0.00	0.00	0.00	2.00	0.62	0.00	0.00
2022-03-16	Alabama	01063	Greene	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01065	Hale	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01067	Henry	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.86	0.00	0.86	0.00	0.00	0.00	0.00	2.00	0.86	0.00	0.00
2022-03-16	Alabama	01069	Houston	9th grade	NA	NA	NA	NA	NA	4.00	2.00	4.00	NA	NA	NA	NA	NA	0.27	0.14	0.27	2.00	0.14	3.00	0.20	4.00	0.27	0.00	0.00
2022-03-16	Alabama	01071	Jackson	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.85	0.00	0.85	0.00	0.00	0.00	0.00	5.00	0.85	0.00	0.00
2022-03-16	Alabama	01073	Jefferson	9th grade	NA	NA	NA	NA	NA	52.00	2.00	52.00	NA	NA	NA	NA	NA	0.59	0.02	0.59	2.00	0.02	3.00	0.03	52.00	0.59	1.00	0.01
2022-03-16	Alabama	01075	Lamar	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.56	0.00	0.56	0.00	0.00	0.00	0.00	1.00	0.56	0.00	0.00
2022-03-16	Alabama	01077	Lauderdale	9th grade	NA	NA	NA	NA	NA	15.00	2.00	15.00	NA	NA	NA	NA	NA	1.42	0.19	1.42	2.00	0.19	0.00	0.00	15.00	1.42	0.00	0.00
2022-03-16	Alabama	01079	Lawrence	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.51	0.00	0.51	0.00	0.00	1.00	0.26	2.00	0.51	0.00	0.00
2022-03-16	Alabama	01081	Lee	9th grade	NA	NA	NA	NA	NA	12.00	0.00	12.00	NA	NA	NA	NA	NA	0.57	0.00	0.57	0.00	0.00	2.00	0.10	12.00	0.57	0.00	0.00
2022-03-16	Alabama	01083	Limestone	9th grade	NA	NA	NA	NA	NA	12.00	1.00	12.00	NA	NA	NA	NA	NA	0.66	0.06	0.66	1.00	0.06	2.00	0.11	12.00	0.66	1.00	0.06
2022-03-16	Alabama	01085	Lowndes	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01087	Macon	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	3.31	0.00	3.31	0.00	0.00	0.00	0.00	5.00	3.31	0.00	0.00
2022-03-16	Alabama	01089	Madison	9th grade	NA	NA	NA	NA	NA	42.00	4.00	42.00	NA	NA	NA	NA	NA	0.82	0.08	0.82	4.00	0.08	3.00	0.06	42.00	0.82	1.00	0.02
2022-03-16	Alabama	01091	Marengo	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01093	Marion	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.49	0.00	0.49	0.00	0.00	0.00	0.00	2.00	0.49	0.00	0.00
2022-03-16	Alabama	01095	Marshall	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.33	0.00	0.33	0.00	0.00	1.00	0.07	5.00	0.33	0.00	0.00
2022-03-16	Alabama	01097	Mobile	9th grade	NA	NA	NA	NA	NA	62.00	0.00	62.00	NA	NA	NA	NA	NA	1.00	0.00	1.00	0.00	0.00	2.00	0.03	62.00	1.00	0.00	0.00
2022-03-16	Alabama	01099	Monroe	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.32	0.00	0.32	0.00	0.00	0.00	0.00	1.00	0.32	0.00	0.00
2022-03-16	Alabama	01101	Montgomery	9th grade	NA	NA	NA	NA	NA	11.00	1.00	11.00	NA	NA	NA	NA	NA	0.32	0.03	0.32	1.00	0.03	1.00	0.03	11.00	0.32	0.00	0.00
2022-03-16	Alabama	01103	Morgan	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	0.38	0.00	0.38	0.00	0.00	0.00	0.00	6.00	0.38	0.00	0.00
2022-03-16	Alabama	01105	Perry	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01107	Pickens	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01109	Pike	9th grade	NA	NA	NA	NA	NA	2.00	1.00	2.00	NA	NA	NA	NA	NA	0.53	0.26	0.53	1.00	0.26	0.00	0.00	2.00	0.53	0.00	0.00
2022-03-16	Alabama	01111	Randolph	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	1.47	0.00	1.47	0.00	0.00	0.00	0.00	5.00	1.47	0.00	0.00
2022-03-16	Alabama	01113	Russell	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.21	0.00	0.21	0.00	0.00	1.00	0.10	2.00	0.21	0.00	0.00
2022-03-16	Alabama	01117	Shelby	9th grade	NA	NA	NA	NA	NA	47.00	3.00	47.00	NA	NA	NA	NA	NA	1.37	0.09	1.37	3.00	0.09	4.00	0.12	47.00	1.37	0.00	0.00
2022-03-16	Alabama	01115	St. Clair	9th grade	NA	NA	NA	NA	NA	12.00	1.00	12.00	NA	NA	NA	NA	NA	1.07	0.09	1.07	1.00	0.09	0.00	0.00	12.00	1.07	0.00	0.00
2022-03-16	Alabama	01119	Sumter	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.77	0.00	0.77	0.00	0.00	0.00	0.00	1.00	0.77	0.00	0.00
2022-03-16	Alabama	01121	Talladega	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.32	0.00	0.32	0.00	0.00	0.00	0.00	3.00	0.32	0.00	0.00
2022-03-16	Alabama	01123	Tallapoosa	9th grade	NA	NA	NA	NA	NA	3.00	1.00	3.00	NA	NA	NA	NA	NA	0.66	0.22	0.66	1.00	0.22	1.00	0.22	3.00	0.66	0.00	0.00
2022-03-16	Alabama	01125	Tuscaloosa	9th grade	NA	NA	NA	NA	NA	13.00	2.00	13.00	NA	NA	NA	NA	NA	0.47	0.07	0.47	2.00	0.07	1.00	0.04	13.00	0.47	0.00	0.00
2022-03-16	Alabama	01127	Walker	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	1.00	0.13	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01129	Washington	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01131	Wilcox	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-03-16	Alabama	01133	Winston	9th grade	NA	NA	NA	NA	NA	4.00	1.00	4.00	NA	NA	NA	NA	NA	1.17	0.29	1.17	1.00	0.29	0.00	0.00	4.00	1.17	0.00	0.00
2022-03-16	Alabama	01	Total	9th grade	NA	NA	NA	NA	NA	527.00	31.00	527.00	NA	NA	NA	NA	NA	0.78	0.05	0.78	31.00	0.05	52.00	0.08	527.00	0.78	3.00	0.00
2022-12-28	Alabama	01001	Autauga	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	0.73	0.00	0.73	0.00	0.00	0.00	0.00	6.00	0.73	0.00	0.00
2022-12-28	Alabama	01003	Baldwin	9th grade	NA	NA	NA	NA	NA	72.00	1.00	72.00	NA	NA	NA	NA	NA	2.22	0.03	2.22	1.00	0.03	7.00	0.22	72.00	2.22	1.00	0.03
2022-12-28	Alabama	01005	Barbour	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.79	0.00	0.79	0.00	0.00	0.00	0.00	5.00	0.79	0.00	0.00
2022-12-28	Alabama	01007	Bibb	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	1.09	0.00	1.09	0.00	0.00	0.00	0.00	3.00	1.09	0.00	0.00
2022-12-28	Alabama	01009	Blount	9th grade	NA	NA	NA	NA	NA	5.00	2.00	5.00	NA	NA	NA	NA	NA	0.62	0.25	0.62	2.00	0.25	0.00	0.00	5.00	0.62	0.00	0.00
2022-12-28	Alabama	01011	Bullock	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01013	Butler	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01015	Calhoun	9th grade	NA	NA	NA	NA	NA	6.00	1.00	6.00	NA	NA	NA	NA	NA	0.41	0.07	0.41	1.00	0.07	0.00	0.00	6.00	0.41	0.00	0.00
2022-12-28	Alabama	01017	Chambers	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
