time,state,geography,geography_name,grade,vaccine,n_exempt
12-31-2023,West Virginia,54075,Pocahontas County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54075,Pocahontas County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54075,Pocahontas County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2019,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2020,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2021,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2022,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2023,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54077,Preston County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2019,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2020,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2021,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2022,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2023,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54079,Putnam County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54081,Raleigh County,Kindergarten,dtap,0.00
12-31-2019,West Virginia,54081,Raleigh County,Kindergarten,dtap,0.00
12-31-2020,West Virginia,54081,Raleigh County,Kindergarten,dtap,0.00
12-31-2021,West Virginia,54081,Raleigh County,Kindergarten,dtap,0.00
12-31-2022,West Virginia,54081,Raleigh County,Kindergarten,dtap,0.00
12-31-2023,West Virginia,54081,Raleigh County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54081,Raleigh County,Kindergarten,dtap,1.00
12-31-2025,West Virginia,54081,Raleigh County,Kindergarten,dtap,1.00
12-31-2018,West Virginia,54083,Randolph County,Kindergarten,dtap,1.00
12-31-2019,West Virginia,54083,Randolph County,Kindergarten,dtap,1.00
12-31-2020,West Virginia,54083,Randolph County,Kindergarten,dtap,1.00
12-31-2021,West Virginia,54083,Randolph County,Kindergarten,dtap,1.00
12-31-2022,West Virginia,54083,Randolph County,Kindergarten,dtap,1.00
12-31-2023,West Virginia,54083,Randolph County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54083,Randolph County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54083,Randolph County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2019,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2020,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2021,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2022,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2023,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54085,Ritchie County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2019,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2020,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2021,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2022,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2023,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54087,Roane County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54089,Summers County,Kindergarten,dtap,3.00
12-31-2019,West Virginia,54089,Summers County,Kindergarten,dtap,3.00
12-31-2020,West Virginia,54089,Summers County,Kindergarten,dtap,3.00
12-31-2021,West Virginia,54089,Summers County,Kindergarten,dtap,3.00
12-31-2022,West Virginia,54089,Summers County,Kindergarten,dtap,3.00
12-31-2023,West Virginia,54089,Summers County,Kindergarten,dtap,2.00
12-31-2024,West Virginia,54089,Summers County,Kindergarten,dtap,2.00
12-31-2025,West Virginia,54089,Summers County,Kindergarten,dtap,2.00
12-31-2018,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2019,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2020,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2021,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2022,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2023,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54091,Taylor County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2019,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2020,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2021,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2022,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2023,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2024,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2025,West Virginia,54093,Tucker County,Kindergarten,dtap,1.00
12-31-2018,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2019,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2020,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2021,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2022,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2023,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2024,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2025,West Virginia,54095,Tyler County,Kindergarten,dtap,0.00
12-31-2018,West Virginia,54097,Upshur County,Kindergarten,dtap,1.00
