time,county,geography_name,school_name,district,school_type,grade,n_students,n_complete,pct_complete,n_provisional,n_incomplete,n_waiver_total,pct_waiver_total,n_waiver_medical,pct_waiver_medical,n_waiver_religious,pct_waiver_religious,n_waiver_philosophical,pct_waiver_philosophical,geography,state
12-31-2023,Mason,Mason County,Mason County Eastern Junior High/High School,Mason County Eastern Schools,Pub,7th Grade,23.00,21.00,91.30,0.00,1.00,1.00,4.30,0.00,0.00,1.00,4.30,0.00,0.00,26105,MI
12-31-2023,Cass,Cass County,Edwardsburg Middle School,Edwardsburg Public Schools,Pub,7th Grade,209.00,197.00,94.30,0.00,2.00,10.00,4.80,0.00,0.00,4.00,1.90,6.00,2.90,26027,MI
12-31-2023,Wayne,Wayne County,Emerson Middle School,Livonia Public Schools,Pub,7th Grade,312.00,288.00,92.30,2.00,11.00,11.00,3.50,0.00,0.00,3.00,1.00,8.00,2.60,26163,MI
12-31-2023,Macomb,Macomb County,Eppler Junior High School,Utica Community Schools,Pub,7th Grade,209.00,191.00,91.40,1.00,4.00,13.00,6.20,0.00,0.00,4.00,1.90,9.00,4.30,26099,MI
12-31-2023,Delta,Delta County,Escanaba Junior Senior High School,Escanaba Area Public Schools,Pub,7th Grade,143.00,127.00,88.80,0.00,9.00,7.00,4.90,0.00,0.00,0.00,0.00,7.00,4.90,26041,MI
12-31-2023,Ontonagon,Ontonagon County,Ewen-Trout Creek Consolidated School,Ewen-Trout Creek Consolidated School District,Pub,7th Grade,13.00,12.00,92.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26131,MI
12-31-2023,Oscoda,Oscoda County,Fairview High School,Fairview Area School District,Pub,7th Grade,22.00,14.00,63.60,0.00,1.00,7.00,31.80,7.00,31.80,0.00,0.00,0.00,0.00,26135,MI
12-31-2023,Bay,Bay County,Faith Lutheran School,Bangor Township Schools,Priv,7th Grade,8.00,8.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26017,MI
12-31-2023,St. Clair,St. Clair County,Fort Gratiot Middle School,Port Huron Area School District,Pub,7th Grade,187.00,165.00,88.20,0.00,4.00,18.00,9.60,0.00,0.00,8.00,4.30,10.00,5.30,26147,MI
12-31-2023,Monroe,Monroe County,Monroe County Education Center,Monroe ISD,Pub,7th Grade,5.00,3.00,60.00,0.00,0.00,2.00,40.00,0.00,0.00,0.00,0.00,2.00,40.00,26115,MI
12-31-2023,Clinton,Clinton County,Waldron Elementary & Middle School,Fowler Public Schools,Pub,7th Grade,29.00,25.00,86.20,0.00,0.00,4.00,13.80,0.00,0.00,3.00,10.30,1.00,3.40,26037,MI
12-31-2023,Macomb,Macomb County,Rockwell Middle School,Macomb ISD,Pub,7th Grade,24.00,22.00,91.70,0.00,1.00,1.00,4.20,0.00,0.00,0.00,0.00,1.00,4.20,26099,MI
12-31-2023,Macomb,Macomb County,Glen H Peters School,Macomb ISD,Pub,7th Grade,21.00,19.00,90.50,0.00,0.00,2.00,9.50,0.00,0.00,1.00,4.80,1.00,4.80,26099,MI
12-31-2023,Macomb,Macomb County,Keith Bovenschen School,Macomb ISD,Pub,7th Grade,11.00,10.00,90.90,0.00,0.00,1.00,9.10,0.00,0.00,1.00,9.10,0.00,0.00,26099,MI
12-31-2023,Otsego,Otsego County,Gaylord Middle School,Gaylord Community Schools,Pub,7th Grade,211.00,204.00,96.70,0.00,0.00,7.00,3.30,0.00,0.00,1.00,0.50,6.00,2.80,26137,MI
12-31-2023,Genesee,Genesee County,Clio Middle School,Clio Area School District,Pub,7th Grade,184.00,172.00,93.50,0.00,2.00,10.00,5.40,0.00,0.00,6.00,3.30,4.00,2.20,26049,MI
12-31-2023,Delta,Delta County,Gladstone Area Middle School,Gladstone Area Schools,Pub,7th Grade,99.00,92.00,92.90,0.00,6.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,26041,MI
12-31-2023,Leelanau,Leelanau County,Glen Lake Community School,Glen Lake Community Schools,Pub,7th Grade,62.00,55.00,88.70,0.00,0.00,7.00,11.30,0.00,0.00,1.00,1.60,6.00,9.70,26089,MI
12-31-2023,Kent,Kent County,Grandville Middle School,Grandville Public Schools,Pub,7th Grade,434.00,423.00,97.50,0.00,0.00,11.00,2.50,0.00,0.00,6.00,1.40,5.00,1.20,26081,MI
12-31-2023,Newaygo,Newaygo County,Grant Christian School,Grant Public School District,Priv,7th Grade,6.00,3.00,50.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26123,MI
12-31-2023,Newaygo,Newaygo County,Grant Middle School,Grant Public School District,Pub,7th Grade,110.00,99.00,90.00,0.00,5.00,6.00,5.50,4.00,3.60,1.00,0.90,1.00,0.90,26123,MI
12-31-2023,Mackinac,Mackinac County,Gros Cap School,Moran Township School District,Pub,7th Grade,8.00,7.00,87.50,0.00,0.00,1.00,12.50,0.00,0.00,0.00,0.00,1.00,12.50,26097,MI
12-31-2023,Wayne,Wayne County,Grosse Ile Middle School,Grosse Ile Township Schools,Pub,7th Grade,138.00,123.00,89.10,0.00,2.00,13.00,9.40,0.00,0.00,5.00,3.60,8.00,5.80,26163,MI
12-31-2023,Oakland,Oakland County,Guardian Angels School,Clawson City School District,Priv,7th Grade,18.00,15.00,83.30,1.00,0.00,2.00,11.10,0.00,0.00,2.00,11.10,0.00,0.00,26125,MI
12-31-2023,Genesee,Genesee County,Hamady Middle School,Westwood Heights Schools,Pub,7th Grade,67.00,61.00,91.00,0.00,0.00,6.00,9.00,0.00,0.00,3.00,4.50,3.00,4.50,26049,MI
12-31-2023,Houghton,Houghton County,Hancock Middle-High School,Hancock Public Schools,Pub,7th Grade,29.00,25.00,86.20,0.00,0.00,4.00,13.80,0.00,0.00,0.00,0.00,4.00,13.80,26061,MI
12-31-2023,Calhoun,Calhoun County,Harper Creek Middle School,Harper Creek Community Schools,Pub,7th Grade,207.00,183.00,88.40,0.00,12.00,12.00,5.80,5.00,2.40,4.00,1.90,3.00,1.40,26025,MI
12-31-2023,Oceana,Oceana County,Hart Middle School,Hart Public School District,Pub,7th Grade,79.00,77.00,97.50,0.00,1.00,1.00,1.30,0.00,0.00,1.00,1.30,0.00,0.00,26127,MI
12-31-2023,Ingham,Ingham County,Pattengill School,Lansing Public School District,Pub,7th Grade,89.00,85.00,95.50,0.00,3.00,1.00,1.10,0.00,0.00,0.00,0.00,1.00,1.10,26065,MI
12-31-2023,St. Joseph,St. Joseph County,Howardsville Christian School,Three Rivers Community Schools,Priv,7th Grade,11.00,9.00,81.80,0.00,0.00,2.00,18.20,2.00,18.20,0.00,0.00,0.00,0.00,26149,MI
12-31-2023,Montmorency,Montmorency County,Hillman Community Jr/Sr High School,Hillman Community Schools,Pub,7th Grade,34.00,28.00,82.40,0.00,0.00,6.00,17.60,0.00,0.00,6.00,17.60,0.00,0.00,26119,MI
12-31-2023,Kalamazoo,Kalamazoo County,Hillside Middle School,Kalamazoo Public School District,Pub,7th Grade,173.00,165.00,95.40,0.00,4.00,4.00,2.30,0.00,0.00,1.00,0.60,3.00,1.70,26077,MI
12-31-2023,Wayne,Wayne County,Holmes Middle School,Livonia Public Schools,Pub,7th Grade,296.00,270.00,91.20,0.00,8.00,18.00,6.10,0.00,0.00,9.00,3.00,9.00,3.00,26163,MI
12-31-2023,Delta,Delta County,Holy Name School,Escanaba Area Public Schools,Priv,7th Grade,17.00,14.00,82.40,0.00,2.00,1.00,5.90,0.00,0.00,1.00,5.90,0.00,0.00,26041,MI
12-31-2023,Kent,Kent County,San Juan Diego Academy,Godfrey Lee Public Schools,Priv,7th Grade,20.00,20.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Oakland,Oakland County,Holy Name Catholic School,Birmingham City School District,Priv,7th Grade,37.00,32.00,86.50,0.00,0.00,5.00,13.50,0.00,0.00,1.00,2.70,4.00,10.80,26125,MI
12-31-2023,Genesee,Genesee County,Holy Rosary School,Kearsley Community Schools,Priv,7th Grade,6.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26049,MI
12-31-2023,Livingston,Livingston County,Parker Middle School,Howell Public Schools,Pub,7th Grade,218.00,194.00,89.00,1.00,9.00,14.00,6.40,1.00,0.50,10.00,4.60,3.00,1.40,26093,MI
12-31-2023,Lenawee,Lenawee County,Hudson Jr Sr High School,Hudson Area Schools,Pub,7th Grade,94.00,80.00,85.10,0.00,3.00,11.00,11.70,0.00,0.00,6.00,6.40,5.00,5.30,26091,MI
12-31-2023,Ingham,Ingham County,Immaculate Heart of Mary-St. Casimir,Lansing Public School District,Priv,7th Grade,15.00,12.00,80.00,0.00,1.00,2.00,13.30,0.00,0.00,2.00,13.30,0.00,0.00,26065,MI
12-31-2023,Macomb,Macomb County,Immaculate Conception Ukranian School,Warren Consolidated Schools,Priv,7th Grade,18.00,17.00,94.40,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Macomb,Macomb County,Immanuel Lutheran School,Chippewa Valley Schools,Priv,7th Grade,42.00,35.00,83.30,0.00,0.00,7.00,16.70,0.00,0.00,3.00,7.10,4.00,9.50,26099,MI
12-31-2023,Oakland,Oakland County,Hillel Day School,Farmington Public School District,Priv,7th Grade,47.00,46.00,97.90,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Ottawa,Ottawa County,Jenison Christian School,Jenison Public Schools,Priv,7th Grade,27.00,25.00,92.60,0.00,0.00,2.00,7.40,0.00,0.00,0.00,0.00,2.00,7.40,26139,MI
12-31-2023,Ottawa,Ottawa County,Jenison Junior High School,Jenison Public Schools,Pub,7th Grade,374.00,360.00,96.30,2.00,0.00,12.00,3.20,0.00,0.00,9.00,2.40,3.00,0.80,26139,MI
12-31-2023,Alger,Alger County,Munising High and Middle School,Munising Public Schools,Pub,7th Grade,33.00,28.00,84.80,0.00,0.00,5.00,15.20,0.00,0.00,3.00,9.10,2.00,6.10,26003,MI
12-31-2023,Oakland,Oakland County,Pierce Middle School,Waterford School District,Pub,7th Grade,243.00,226.00,93.00,1.00,2.00,14.00,5.80,0.00,0.00,7.00,2.90,7.00,2.90,26125,MI
12-31-2023,Wayne,Wayne County,John D. Pierce Middle School,South Redford School District,Pub,7th Grade,200.00,183.00,91.50,1.00,7.00,9.00,4.50,0.00,0.00,4.00,2.00,5.00,2.50,26163,MI
12-31-2023,Newaygo,Newaygo County,Fremont Middle School,Fremont Public School District,Pub,7th Grade,161.00,138.00,85.70,0.00,4.00,19.00,11.80,3.00,1.90,9.00,5.60,7.00,4.30,26123,MI
12-31-2023,Dickinson,Dickinson County,Central Middle School,Iron Mountain Public Schools,Pub,7th Grade,46.00,42.00,91.30,0.00,1.00,3.00,6.50,0.00,0.00,0.00,0.00,3.00,6.50,26043,MI
12-31-2023,Wayne,Wayne County,Julian O. Strong Middle School,Melvindale-North Allen Park Schools,Pub,7th Grade,204.00,190.00,93.10,2.00,10.00,2.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,26163,MI
12-31-2023,Wayne,Wayne County,Keeler School,Redford Union School District,Pub,7th Grade,8.00,8.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Macomb,Macomb County,Eastpointe Midde School,Eastpointe Community Schools,Pub,7th Grade,145.00,135.00,93.10,0.00,6.00,4.00,2.80,0.00,0.00,1.00,0.70,3.00,2.10,26099,MI
12-31-2023,Dickinson,Dickinson County,Kingsford Middle School,Breitung Township Schools,Pub,7th Grade,153.00,138.00,90.20,2.00,9.00,4.00,2.60,0.00,0.00,0.00,0.00,4.00,2.60,26043,MI
12-31-2023,Tuscola,Tuscola County,Kingston High School,Kingston Community School District,Pub,7th Grade,51.00,40.00,78.40,0.00,0.00,11.00,21.60,0.00,0.00,7.00,13.70,4.00,7.80,26157,MI
12-31-2023,Macomb,Macomb County,Middle School - North,L'Anse Creuse Public Schools,Pub,7th Grade,219.00,196.00,89.50,1.00,1.00,21.00,9.60,0.00,0.00,8.00,3.70,13.00,5.90,26099,MI
12-31-2023,Berrien,Berrien County,Fair Plain Middle School,Benton Harbor Area Schools,Pub,7th Grade,85.00,83.00,97.60,0.00,0.00,2.00,2.40,0.00,0.00,1.00,1.20,1.00,1.20,26021,MI
12-31-2023,Berrien,Berrien County,Lakeshore Middle School,Lakeshore School District (Berrien),Pub,7th Grade,193.00,181.00,93.80,1.00,6.00,5.00,2.60,0.00,0.00,3.00,1.60,2.00,1.00,26021,MI
12-31-2023,Muskegon,Muskegon County,Reeths-Puffer Middle School,Reeths-Puffer Schools,Pub,7th Grade,241.00,226.00,93.80,0.00,10.00,5.00,2.10,0.00,0.00,0.00,0.00,5.00,2.10,26121,MI
12-31-2023,Macomb,Macomb County,Middle School South,L'Anse Creuse Public Schools,Pub,7th Grade,133.00,122.00,91.70,0.00,0.00,11.00,8.30,0.00,0.00,7.00,5.30,4.00,3.00,26099,MI
12-31-2023,Ottawa,Ottawa County,Lamont Christian School,Coopersville Public School District,Priv,7th Grade,9.00,7.00,77.80,0.00,0.00,2.00,22.20,0.00,0.00,2.00,22.20,0.00,0.00,26139,MI
12-31-2023,Macomb,Macomb County,Middle School - Central,L'Anse Creuse Public Schools,Pub,7th Grade,195.00,174.00,89.20,0.00,4.00,17.00,8.70,0.00,0.00,8.00,4.10,9.00,4.60,26099,MI
12-31-2023,Ingham,Ingham County,Lansing Christian School,Holt Public Schools,Priv,7th Grade,15.00,15.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26065,MI
12-31-2023,Van Buren,Van Buren County,Lawrence Jr/Sr High School,Lawrence Public School District,Pub,7th Grade,26.00,25.00,96.20,0.00,0.00,1.00,3.80,0.00,0.00,1.00,3.80,0.00,0.00,26159,MI
12-31-2023,Mackinac,Mackinac County,Cedarville School,Les Cheneaux Community Schools,Pub,7th Grade,15.00,11.00,73.30,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26097,MI
12-31-2023,Ingham,Ingham County,Lewton School,Lansing Public School District,Pub,7th Grade,12.00,11.00,91.70,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26065,MI
12-31-2023,Macomb,Macomb County,Lincoln Middle School,Van Dyke Public Schools,Pub,7th Grade,118.00,115.00,97.50,0.00,1.00,2.00,1.70,0.00,0.00,1.00,0.80,1.00,0.80,26099,MI
12-31-2023,Emmet,Emmet County,Alanson Public School,Littlefield Public Schools,Pub,7th Grade,13.00,13.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26047,MI
12-31-2023,Chippewa,Chippewa County,Sault Area Middle School,Sault Ste. Marie Area Schools,Pub,7th Grade,113.00,106.00,93.80,0.00,2.00,5.00,4.40,0.00,0.00,0.00,0.00,5.00,4.40,26033,MI
12-31-2023,Wayne,Wayne County,Discovery Middle School,Plymouth Canton Schools,Pub,7th Grade,210.00,198.00,94.30,0.00,1.00,11.00,5.20,0.00,0.00,5.00,2.40,6.00,2.90,26163,MI
12-31-2023,Gogebic,Gogebic County,Luther L Wright K-12 School,Ironwood Area Schools,Pub,7th Grade,41.00,37.00,90.20,0.00,1.00,3.00,7.30,1.00,2.40,0.00,0.00,2.00,4.90,26053,MI
12-31-2023,Cheboygan,Cheboygan County,Mackinaw City K-12 School,Mackinaw City Public Schools,Pub,7th Grade,9.00,8.00,88.90,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26031,MI
12-31-2023,Schoolcraft,Schoolcraft County,Manistique Middle & High School,Manistique Area Schools,Pub,7th Grade,64.00,58.00,90.60,0.00,3.00,3.00,4.70,1.00,1.60,0.00,0.00,2.00,3.10,26153,MI
12-31-2023,St. Clair,St. Clair County,Marine City Middle School,East China School District,Pub,7th Grade,92.00,77.00,83.70,0.00,4.00,11.00,12.00,2.00,2.20,2.00,2.20,7.00,7.60,26147,MI
12-31-2023,Macomb,Macomb County,South Lake Middle School,South Lake Schools,Pub,7th Grade,92.00,83.00,90.20,0.00,1.00,8.00,8.70,0.00,0.00,5.00,5.40,3.00,3.30,26099,MI
12-31-2023,Tuscola,Tuscola County,Mayville Middle and High School,Mayville Community School District,Pub,7th Grade,36.00,32.00,88.90,0.00,0.00,4.00,11.10,0.00,0.00,3.00,8.30,1.00,2.80,26157,MI
12-31-2023,Bay,Bay County,Western Middle School,Bay City School District,Pub,7th Grade,234.00,215.00,91.90,0.00,10.00,9.00,3.80,0.00,0.00,1.00,0.40,8.00,3.40,26017,MI
12-31-2023,Menominee,Menominee County,Menominee Jr High School,Menominee Area Public Schools,Pub,7th Grade,74.00,69.00,93.20,0.00,1.00,4.00,5.40,3.00,4.10,0.00,0.00,1.00,1.40,26109,MI
12-31-2023,Midland,Midland County,Meridian Junior High School,Meridian Public Schools,Pub,7th Grade,80.00,74.00,92.50,0.00,3.00,3.00,3.80,2.00,2.50,0.00,0.00,1.00,1.30,26111,MI
12-31-2023,Van Buren,Van Buren County,Paw Paw Middle School,Paw Paw Public School District,Pub,7th Grade,154.00,143.00,92.90,0.00,0.00,11.00,7.10,0.00,0.00,7.00,4.50,4.00,2.60,26159,MI
12-31-2023,Jackson,Jackson County,Michigan Center Jr/Sr High School,Michigan Center School District,Pub,7th Grade,96.00,87.00,90.60,0.00,0.00,9.00,9.40,0.00,0.00,2.00,2.10,7.00,7.30,26075,MI
12-31-2023,Oscoda,Oscoda County,Mio-AuSable High School,Mio AuSable School,Pub,7th Grade,34.00,30.00,88.20,0.00,1.00,3.00,8.80,0.00,0.00,1.00,2.90,2.00,5.90,26135,MI
12-31-2023,Allegan,Allegan County,Moline Christian School,Wayland Union Schools,Priv,7th Grade,22.00,18.00,81.80,0.00,0.00,4.00,18.20,0.00,0.00,2.00,9.10,2.00,9.10,26005,MI
12-31-2023,Monroe,Monroe County,Monroe Middle School,Monroe Public Schools,Pub,7th Grade,356.00,332.00,93.30,0.00,14.00,10.00,2.80,0.00,0.00,2.00,0.60,8.00,2.20,26115,MI
12-31-2023,Macomb,Macomb County,Iroquois Middle School,Chippewa Valley Schools,Pub,7th Grade,303.00,275.00,90.80,0.00,2.00,26.00,8.60,0.00,0.00,12.00,4.00,14.00,4.60,26099,MI
12-31-2023,Macomb,Macomb County,Frank Jeannette Jr. High School,Utica Community Schools,Pub,7th Grade,209.00,191.00,91.40,1.00,10.00,7.00,3.30,0.00,0.00,1.00,0.50,6.00,2.90,26099,MI
12-31-2023,Jackson,Jackson County,Napoleon Middle School,Napoleon Community Schools,Pub,7th Grade,86.00,82.00,95.30,0.00,0.00,4.00,4.70,0.00,0.00,0.00,0.00,4.00,4.70,26075,MI
12-31-2023,Oceana,Oceana County,New Era Christian School,Shelby Public Schools,Priv,7th Grade,6.00,4.00,66.70,0.00,1.00,1.00,16.70,0.00,0.00,1.00,16.70,0.00,0.00,26127,MI
12-31-2023,Shiawassee,Shiawassee County,New Lothrop High School,New Lothrop Area Public Schools,Pub,7th Grade,73.00,66.00,90.40,0.00,1.00,6.00,8.20,0.00,0.00,5.00,6.80,1.00,1.40,26155,MI
12-31-2023,Luce,Luce County,Newberry High School,Tahquamenon Area Schools,Pub,7th Grade,36.00,32.00,88.90,0.00,2.00,2.00,5.60,1.00,2.80,0.00,0.00,1.00,2.80,26095,MI
12-31-2023,Hillsdale,Hillsdale County,North Adams - Jerome Middle High School,North Adams - Jerome Public Schools District,Pub,7th Grade,27.00,26.00,96.30,0.00,0.00,1.00,3.70,0.00,0.00,0.00,0.00,1.00,3.70,26059,MI
12-31-2023,Missaukee,Missaukee County,Northern Michigan Christian School,McBain Rural Agricultural Schools,Priv,7th Grade,16.00,12.00,75.00,0.00,1.00,3.00,18.80,0.00,0.00,1.00,6.30,2.00,12.50,26113,MI
12-31-2023,Jackson,Jackson County,R W Kidder Middle School,Northwest Community Schools,Pub,7th Grade,247.00,240.00,97.20,0.00,0.00,7.00,2.80,0.00,0.00,1.00,0.40,6.00,2.40,26075,MI
12-31-2023,Calhoun,Calhoun County,Northwestern Middle School,Battle Creek Public Schools,Pub,7th Grade,54.00,51.00,94.40,0.00,2.00,1.00,1.90,0.00,0.00,0.00,0.00,1.00,1.90,26025,MI
12-31-2023,Dickinson,Dickinson County,Norway-Vulcan Area School,Norway-Vulcan Area Schools,Pub,7th Grade,53.00,51.00,96.20,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26043,MI
12-31-2023,Mason,Mason County,O.J. DeJonge Middle School,Ludington Area School District,Pub,7th Grade,162.00,147.00,90.70,0.00,9.00,6.00,3.70,1.00,0.60,3.00,1.90,2.00,1.20,26105,MI
12-31-2023,Wayne,Wayne County,Oakley W Best Middle School,Dearborn Heights School District #7,Pub,7th Grade,174.00,155.00,89.10,3.00,7.00,9.00,5.20,0.00,0.00,6.00,3.40,3.00,1.70,26163,MI
12-31-2023,Muskegon,Muskegon County,Oakridge Middle School,Oakridge Public Schools,Pub,7th Grade,138.00,133.00,96.40,0.00,0.00,5.00,3.60,0.00,0.00,3.00,2.20,2.00,1.40,26121,MI
12-31-2023,Iosco,Iosco County,Oscoda Area High School,Oscoda Area Schools,Pub,7th Grade,93.00,85.00,91.40,0.00,5.00,3.00,3.20,0.00,0.00,2.00,2.20,1.00,1.10,26069,MI
12-31-2023,Wayne,Wayne County,Our Lady of Good Counsel School,Plymouth Canton Schools,Priv,7th Grade,44.00,39.00,88.60,0.00,1.00,4.00,9.10,0.00,0.00,3.00,6.80,1.00,2.30,26163,MI
12-31-2023,Oakland,Oakland County,Our Lady of Refuge School,West Bloomfield School District,Priv,7th Grade,33.00,27.00,81.80,0.00,4.00,2.00,6.10,0.00,0.00,1.00,3.00,1.00,3.00,26125,MI
12-31-2023,Wayne,Wayne County,Our Lady Star of the Sea School,Grosse Pointe Public Schools,Priv,7th Grade,11.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Clinton,Clinton County,Ovid-Elsie Middle School,Ovid-Elsie Area Schools,Pub,7th Grade,105.00,94.00,89.50,0.00,5.00,6.00,5.70,0.00,0.00,2.00,1.90,4.00,3.80,26037,MI
12-31-2023,Wayne,Wayne County,Parcells Middle School,Grosse Pointe Public Schools,Pub,7th Grade,152.00,144.00,94.70,1.00,1.00,6.00,3.90,0.00,0.00,0.00,0.00,6.00,3.90,26163,MI
12-31-2023,Jackson,Jackson County,Middle School at Parkside,Jackson Public Schools,Pub,7th Grade,251.00,244.00,97.20,0.00,0.00,7.00,2.80,0.00,0.00,4.00,1.60,3.00,1.20,26075,MI
12-31-2023,Saginaw,Saginaw County,Peace Lutheran School,Saginaw Township Community Schools,Priv,7th Grade,8.00,7.00,87.50,0.00,0.00,1.00,12.50,0.00,0.00,1.00,12.50,0.00,0.00,26145,MI
12-31-2023,Emmet,Emmet County,Pellston Middle High School,Pellston Public Schools,Pub,7th Grade,34.00,33.00,97.10,0.00,0.00,1.00,2.90,0.00,0.00,1.00,2.90,0.00,0.00,26047,MI
12-31-2023,Calhoun,Calhoun County,Pennfield Middle School,Pennfield School District,Pub,7th Grade,153.00,145.00,94.80,0.00,4.00,4.00,2.60,0.00,0.00,2.00,1.30,2.00,1.30,26025,MI
12-31-2023,Emmet,Emmet County,Petoskey Middle School,Public Schools of Petoskey,Pub,7th Grade,208.00,193.00,92.80,2.00,0.00,13.00,6.30,0.00,0.00,2.00,1.00,11.00,5.30,26047,MI
12-31-2023,Wayne,Wayne County,Pierce Middle School,Grosse Pointe Public Schools,Pub,7th Grade,117.00,111.00,94.90,1.00,4.00,1.00,0.90,0.00,0.00,0.00,0.00,1.00,0.90,26163,MI
12-31-2023,Hillsdale,Hillsdale County,Pittsford Area High School,Pittsford Area Schools,Pub,7th Grade,28.00,24.00,85.70,0.00,2.00,2.00,7.10,0.00,0.00,2.00,7.10,0.00,0.00,26059,MI
12-31-2023,Wayne,Wayne County,West Middle School,Plymouth Canton Schools,Pub,7th Grade,213.00,205.00,96.20,0.00,2.00,6.00,2.80,0.00,0.00,2.00,0.90,4.00,1.90,26163,MI
12-31-2023,St. Clair,St. Clair County,Central Middle School,Port Huron Area School District,Pub,7th Grade,186.00,179.00,96.20,0.00,1.00,6.00,3.20,0.00,0.00,4.00,2.20,2.00,1.10,26147,MI
12-31-2023,Kalamazoo,Kalamazoo County,Portage Central Middle School,Portage Public Schools,Pub,7th Grade,226.00,209.00,92.50,0.00,8.00,9.00,4.00,0.00,0.00,4.00,1.80,5.00,2.20,26077,MI
12-31-2023,Kent,Kent County,Algoma Christian School,Kent City Community Schools,Priv,7th Grade,21.00,11.00,52.40,0.00,3.00,7.00,33.30,0.00,0.00,4.00,19.00,3.00,14.30,26081,MI
12-31-2023,Menominee,Menominee County,North Central Area Senior High School,North Central Area Schools,Pub,7th Grade,22.00,17.00,77.30,0.00,2.00,3.00,13.60,0.00,0.00,1.00,4.50,2.00,9.10,26109,MI
12-31-2023,Delta,Delta County,Tri Township School,Rapid River Public Schools,Pub,7th Grade,21.00,18.00,85.70,0.00,1.00,2.00,9.50,0.00,0.00,0.00,0.00,2.00,9.50,26041,MI
12-31-2023,Ionia,Ionia County,Faith Community Christian School,Belding Area School District,Priv,7th Grade,6.00,5.00,83.30,0.00,0.00,1.00,16.70,0.00,0.00,0.00,0.00,1.00,16.70,26067,MI
12-31-2023,Berrien,Berrien County,Riverside School,Hagar Township S/D #6,Pub,7th Grade,5.00,5.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26021,MI
12-31-2023,Wayne,Wayne County,Barber Elementary School,Highland Park Public School Academy,Pub,7th Grade,15.00,11.00,73.30,0.00,2.00,2.00,13.30,0.00,0.00,1.00,6.70,1.00,6.70,26163,MI
12-31-2023,Wayne,Wayne County,Frost Middle School,Livonia Public Schools,Pub,7th Grade,317.00,290.00,91.50,0.00,5.00,22.00,6.90,0.00,0.00,6.00,1.90,16.00,5.00,26163,MI
12-31-2023,Wayne,Wayne County,Robert J West Middle School,Taylor School District,Pub,7th Grade,199.00,173.00,86.90,0.00,20.00,6.00,3.00,0.00,0.00,0.00,0.00,6.00,3.00,26163,MI
12-31-2023,Delta,Delta County,Mid Peninsula School,Mid Peninsula School District,Pub,7th Grade,20.00,18.00,90.00,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,5.00,26041,MI
12-31-2023,Presque Isle,Presque Isle County,Rogers City High School,Rogers City Area Schools,Pub,7th Grade,35.00,31.00,88.60,0.00,0.00,4.00,11.40,0.00,0.00,1.00,2.90,3.00,8.60,26141,MI
12-31-2023,Macomb,Macomb County,Romeo Middle School,Romeo Community Schools,Pub,7th Grade,383.00,312.00,81.50,0.00,25.00,46.00,12.00,1.00,0.30,21.00,5.50,24.00,6.30,26099,MI
12-31-2023,Oakland,Oakland County,Roeper City and Country Upper,Birmingham City School District,Priv,7th Grade,13.00,11.00,84.60,0.00,1.00,1.00,7.70,0.00,0.00,0.00,0.00,1.00,7.70,26125,MI
12-31-2023,Calhoun,Calhoun County,Tekonsha Schools,Tekonsha Community Schools,Pub,7th Grade,8.00,7.00,87.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26025,MI
12-31-2023,Isabella,Isabella County,Sacred Heart Academy High School,Mt Pleasant City School District,Priv,7th Grade,37.00,34.00,91.90,0.00,0.00,3.00,8.10,0.00,0.00,0.00,0.00,3.00,8.10,26073,MI
